Заголовок;Содержимое;Описание;Категория;Артикул;Изображение;В наличии;Цена;Цена на распродаже;Начало распродажи;Время начала распродажи;Дата окончания распродажи;Время окончания распродажи;Масса;Размер;Мощность;Высота стекла;Рамка
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL943;;;2830.0;;;;;;220.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;VL677;;;2815.0;;;;;;220.0;;14 kW;510.0;черная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;VL358;;;2305.0;;;;;;220.0;;14 kW;510.0;латунная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;VL341;;;2999.0;;;;;;220.0;;14 kW;510.0;узкая золотая  
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs439;;;2830.0;;;;;;220.0;;14 kW;510.0;широкая золотая  
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs543;;;2999.0;;;;;;220.0;;14 kW;510.0;узкая хромированная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs301;;;2830.0;;;;;;220.0;;14 kW;510.0;широкая хромированная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs480;;;2830.0;;;;;;220.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh597;;;2899.0;;;;;;260.0;;14 kW;450.0;черная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh420;;;2971.0;;;;;;260.0;;14 kW;450.0;латунная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh186;;;3025.0;;;;;;260.0;;14 kW;450.0;узкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh614;;;3499.0;;;;;;260.0;;14 kW;450.0;широкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh326;;;3025.0;;;;;;260.0;;14 kW;450.0;узкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh134;;;3499.0;;;;;;260.0;;14 kW;450.0;широкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh557;;;3499.0;;;;;;260.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh484;;;2930.0;;;;;;260.0;;14 kW;510.0;черная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh881;;;3000.0;;;;;;260.0;;14 kW;510.0;латунная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh277;;;3055.0;;;;;;260.0;;14 kW;510.0;узкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh770;;;3530.0;;;;;;260.0;;14 kW;510.0;широкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh218;;;3055.0;;;;;;260.0;;14 kW;510.0;узкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh521;;;3530.0;;;;;;260.0;;14 kW;510.0;широкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh231;;;3530.0;;;;;;260.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh907;;;2965.0;;;;;;260.0;;14 kW;570.0;черная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh204;;;3040.0;;;;;;260.0;;14 kW;570.0;латунная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh204;;;3090.0;;;;;;260.0;;14 kW;570.0;узкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh338;;;3565.0;;;;;;260.0;;14 kW;570.0;широкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh950;;;3090.0;;;;;;260.0;;14 kW;570.0;узкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh439;;;3565.0;;;;;;260.0;;14 kW;570.0;широкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh438;;;3565.0;;;;;;260.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh223;;;3355.0;;;;;;260.0;;14 kW;570.0;черная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh944;;;3430.0;;;;;;260.0;;14 kW;570.0;латунная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh314;;;3479.0;;;;;;260.0;;14 kW;570.0;узкая золотая  
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh678;;;3955.0;;;;;;260.0;;14 kW;570.0;широкая золотая  
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh133;;;3479.0;;;;;;260.0;;14 kW;570.0;узкая хромированная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh315;;;3955.0;;;;;;260.0;;14 kW;570.0;широкая хромированная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh576;;;3955.0;;;;;;260.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh566;;;3390.0;;;;;;260.0;;14 kW;510.0;черная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh823;;;3430.0;;;;;;260.0;;14 kW;510.0;латунная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh516;;;3479.0;;;;;;260.0;;14 kW;510.0;узкая золотая  
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh770;;;3955.0;;;;;;260.0;;14 kW;510.0;широкая золотая  
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh104;;;3479.0;;;;;;260.0;;14 kW;510.0;узкая хромированная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh605;;;3955.0;;;;;;260.0;;14 kW;510.0;широкая хромированная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh297;;;3955.0;;;;;;260.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 3PL ;;;Серия Volcano;Vh234;;;2515.0;;;;;;220.0;;14 kW;450.0;черная 
VOLCANO 3PL ;;;Серия Volcano;Vh593;;;2590.0;;;;;;220.0;;14 kW;450.0;латунная 
VOLCANO 3PL ;;;Серия Volcano;Vh703;;;2640.0;;;;;;220.0;;14 kW;450.0;узкая золотая  
VOLCANO 3PL ;;;Серия Volcano;Vh229;;;3115.0;;;;;;220.0;;14 kW;450.0;широкая золотая  
VOLCANO 3PL ;;;Серия Volcano;Vh604;;;2640.0;;;;;;220.0;;14 kW;450.0;узкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;Vh917;;;3115.0;;;;;;220.0;;14 kW;450.0;широкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;Vh666;;;3115.0;;;;;;220.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 3PL ;;;Серия Volcano;V 829;;;2660.0;;;;;;220.0;;14 kW;510.0;черная 
VOLCANO 3PL ;;;Серия Volcano;V 446;;;2735.0;;;;;;220.0;;14 kW;510.0;латунная 
VOLCANO 3PL ;;;Серия Volcano;V 514;;;2785.0;;;;;;220.0;;14 kW;510.0;узкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 619;;;3262.0;;;;;;220.0;;14 kW;510.0;широкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 205;;;2785.0;;;;;;220.0;;14 kW;510.0;узкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 524;;;3262.0;;;;;;220.0;;14 kW;510.0;широкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 122;;;3262.0;;;;;;220.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 3PL ;;;Серия Volcano;V 312;;;2810.0;;;;;;220.0;;14 kW;570.0;черная 
VOLCANO 3PL ;;;Серия Volcano;V 926;;;2885.0;;;;;;220.0;;14 kW;570.0;латунная 
VOLCANO 3PL ;;;Серия Volcano;V 845;;;2935.0;;;;;;220.0;;14 kW;570.0;узкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 935;;;3410.0;;;;;;220.0;;14 kW;570.0;широкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 953;;;2935.0;;;;;;220.0;;14 kW;570.0;узкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 874;;;3410.0;;;;;;220.0;;14 kW;570.0;широкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 788;;;3410.0;;;;;;220.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 3PL h;;;Серия Volcano;Vh990;;;3655.0;;;;;;270.0;;14 kW;450.0;черная 
VOLCANO 3PL h;;;Серия Volcano;Vh197;;;3730.0;;;;;;270.0;;14 kW;450.0;латунная 
VOLCANO 3PL h;;;Серия Volcano;Vh876;;;3780.0;;;;;;270.0;;14 kW;450.0;узкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh763;;;3972.0;;;;;;270.0;;14 kW;450.0;широкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh593;;;3780.0;;;;;;270.0;;14 kW;450.0;узкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh116;;;3972.0;;;;;;270.0;;14 kW;450.0;широкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh467;;;3972.0;;;;;;270.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 3PL h;;;Серия Volcano;Vh810;;;3910.0;;;;;;270.0;;14 kW;510.0;черная 
VOLCANO 3PL h;;;Серия Volcano;Vh530;;;3975.0;;;;;;270.0;;14 kW;510.0;латунная 
VOLCANO 3PL h;;;Серия Volcano;Vh747;;;4025.0;;;;;;270.0;;14 kW;510.0;узкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh228;;;3098.0;;;;;;270.0;;14 kW;510.0;широкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh570;;;4025.0;;;;;;270.0;;14 kW;510.0;узкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh335;;;3098.0;;;;;;270.0;;14 kW;510.0;широкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh951;;;3098.0;;;;;;270.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 3PL h;;;Серия Volcano;Vh181;;;3950.0;;;;;;270.0;;14 kW;570.0;черная 
VOLCANO 3PL h;;;Серия Volcano;Vh394;;;4010.0;;;;;;270.0;;14 kW;570.0;латунная 
VOLCANO 3PL h;;;Серия Volcano;Vh308;;;4060.0;;;;;;270.0;;14 kW;570.0;узкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh299;;;3882.0;;;;;;270.0;;14 kW;570.0;широкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh463;;;4060.0;;;;;;270.0;;14 kW;570.0;узкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh369;;;3882.0;;;;;;270.0;;14 kW;570.0;широкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh611;;;3882.0;;;;;;270.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO F;;;Серия Volcano;Vh291;;;3375.0;;;;;;230.0;;14 kW;510.0;черная 
VOLCANO F;;;Серия Volcano;Vh713;;;3450.0;;;;;;230.0;;14 kW;510.0;латунная 
VOLCANO F;;;Серия Volcano;Vh955;;;3499.0;;;;;;230.0;;14 kW;510.0;узкая золотая  
VOLCANO F;;;Серия Volcano;Vh193;;;3378.0;;;;;;230.0;;14 kW;510.0;широкая золотая  
VOLCANO F;;;Серия Volcano;Vh992;;;3499.0;;;;;;230.0;;14 kW;510.0;узкая хромированная 
VOLCANO F;;;Серия Volcano;Vh134;;;3378.0;;;;;;230.0;;14 kW;510.0;широкая хромированная 
VOLCANO F;;;Серия Volcano;Vh391;;;3378.0;;;;;;230.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO S;;;Серия Volcano;Vh552;;;2498.0;;;;;;300.0;;15 kW;615.0;черная 
VOLCANO S;;;Серия Volcano;Vh384;;;2575.0;;;;;;300.0;;15 kW;615.0;латунная 
VOLCANO S;;;Серия Volcano;Vh974;;;2630.0;;;;;;300.0;;15 kW;615.0;узкая золотая  
VOLCANO S;;;Серия Volcano;Vh124;;;3099.0;;;;;;300.0;;15 kW;615.0;широкая золотая  
VOLCANO S;;;Серия Volcano;VS886;;;2630.0;;;;;;300.0;;15 kW;615.0;узкая хромированная 
VOLCANO S;;;Серия Volcano;VS847;;;3099.0;;;;;;300.0;;15 kW;615.0;широкая хромированная 
VOLCANO S;;;Серия Volcano;VS134;;;3099.0;;;;;;300.0;;15 kW;615.0;шлифованная, полированная  стальная 
VOLCANO Sh;;;Серия Volcano;Vh164;;;3282.0;;;;;;350.0;;15 kW;615.0;черная 
VOLCANO Sh;;;Серия Volcano;Vh728;;;3355.0;;;;;;350.0;;15 kW;615.0;латунная 
VOLCANO Sh;;;Серия Volcano;Vh430;;;3410.0;;;;;;350.0;;15 kW;615.0;узкая золотая  
VOLCANO Sh;;;Серия Volcano;Vh797;;;3882.0;;;;;;350.0;;15 kW;615.0;широкая золотая  
VOLCANO Sh;;;Серия Volcano;Vh836;;;3410.0;;;;;;350.0;;15 kW;615.0;узкая хромированная 
VOLCANO Sh;;;Серия Volcano;Vh182;;;3882.0;;;;;;350.0;;15 kW;615.0;широкая хромированная 
VOLCANO Sh;;;Серия Volcano;Vh600;;;3882.0;;;;;;350.0;;15 kW;615.0;шлифованная, полированная  стальная 
VOLCANO SR;;;Серия Volcano;VR142;;;2780.0;;;;;;300.0;;15 kW;615.0;черная 
VOLCANO SR;;;Серия Volcano;VR103;;;3355.0;;;;;;300.0;;15 kW;615.0;латунная 
VOLCANO SR;;;Серия Volcano;VR849;;;3410.0;;;;;;300.0;;15 kW;615.0;узкая золотая  
VOLCANO SR;;;Серия Volcano;VR884;;;3380.0;;;;;;300.0;;15 kW;615.0;широкая золотая  
VOLCANO SR;;;Серия Volcano;VR384;;;3410.0;;;;;;300.0;;15 kW;615.0;узкая хромированная 
VOLCANO SR;;;Серия Volcano;VR722;;;3380.0;;;;;;300.0;;15 kW;615.0;широкая хромированная 
VOLCANO SR;;;Серия Volcano;VR917;;;3380.0;;;;;;300.0;;15 kW;615.0;шлифованная, полированная  стальная 
VOLCANO SRh;;;Серия Volcano;Vh819;;;3715.0;;;;;;350.0;;15 kW;615.0;черная 
VOLCANO SRh;;;Серия Volcano;Vh452;;;3355.0;;;;;;350.0;;15 kW;615.0;латунная 
VOLCANO SRh;;;Серия Volcano;Vh917;;;3410.0;;;;;;350.0;;15 kW;615.0;узкая золотая  
VOLCANO SRh;;;Серия Volcano;Vh340;;;4310.0;;;;;;350.0;;15 kW;615.0;широкая золотая  
VOLCANO SRh;;;Серия Volcano;Vh164;;;3410.0;;;;;;350.0;;15 kW;615.0;узкая хромированная 
VOLCANO SRh;;;Серия Volcano;Vh624;;;4310.0;;;;;;350.0;;15 kW;615.0;широкая хромированная 
VOLCANO SRh;;;Серия Volcano;Vh186;;;4310.0;;;;;;350.0;;15 kW;615.0;шлифованная, полированная  стальная 
VOLCANO SE;;;Серия Volcano;Vh312;;;3292.0;;;;;;320.0;;15 kW;570.0;черная 
VOLCANO SE;;;Серия Volcano;Vh983;;;3441.0;;;;;;320.0;;15 kW;570.0;латунная 
VOLCANO SE;;;Серия Volcano;Vh197;;;3545.0;;;;;;320.0;;15 kW;570.0;узкая золотая  
VOLCANO SE;;;Серия Volcano;Vh636;;;3895.0;;;;;;320.0;;15 kW;570.0;широкая золотая  
VOLCANO SE;;;Серия Volcano;Vh531;;;3545.0;;;;;;320.0;;15 kW;570.0;узкая хромированная 
VOLCANO SE;;;Серия Volcano;Vh581;;;3895.0;;;;;;320.0;;15 kW;570.0;широкая хромированная 
VOLCANO SE;;;Серия Volcano;Vh290;;;3895.0;;;;;;320.0;;15 kW;570.0;шлифованная, полированная  стальная 
VOLCANO D;;;Серия Volcano;Vh896;;;3735.0;;;;;;380.0;;10,5 kW;510.0;черная 
VOLCANO D;;;Серия Volcano;Vh146;;;3845.0;;;;;;380.0;;10,5 kW;510.0;латунная 
VOLCANO D;;;Серия Volcano;Vh844;;;3920.0;;;;;;380.0;;10,5 kW;510.0;узкая золотая  
VOLCANO D;;;Серия Volcano;Vh715;;;3895.0;;;;;;380.0;;10,5 kW;510.0;широкая золотая  
VOLCANO D;;;Серия Volcano;Vh690;;;3920.0;;;;;;380.0;;10,5 kW;510.0;узкая хромированная 
VOLCANO D;;;Серия Volcano;Vh397;;;3895.0;;;;;;380.0;;10,5 kW;510.0;широкая хромированная 
VOLCANO D;;;Серия Volcano;Vh806;;;3895.0;;;;;;380.0;;10,5 kW;510.0;шлифованная, полированная  стальная 
VOLCANO D-FD;;;Серия Volcano;Vh295;;;5020.0;;;;;;360.0;;10,5 kW;510.0;черная 
VOLCANO D-FD;;;Серия Volcano;Vh525;;;5245.0;;;;;;360.0;;10,5 kW;510.0;латунная 
VOLCANO D-FD;;;Серия Volcano;Vh506;;;5398.0;;;;;;360.0;;10,5 kW;510.0;узкая золотая  
VOLCANO D-FD;;;Серия Volcano;Vh779;;;3895.0;;;;;;360.0;;10,5 kW;510.0;широкая золотая  
VOLCANO D-FD;;;Серия Volcano;Vh909;;;5398.0;;;;;;360.0;;10,5 kW;510.0;узкая хромированная 
VOLCANO D-FD;;;Серия Volcano;Vh412;;;3895.0;;;;;;360.0;;10,5 kW;510.0;широкая хромированная 
VOLCANO D-FD;;;Серия Volcano;Vh727;;;3895.0;;;;;;360.0;;10,5 kW;510.0;шлифованная, полированная  стальная 
EXEL;;;Серия Exel;Vh482;;;2389.0;;;;;;200.0;;8 kW;650.0;черная 
EXEL;;;Серия Exel;EL860;;;2465.0;;;;;;200.0;;8 kW;650.0;латунная 
EXEL;;;Серия Exel;EL896;;;2515.0;;;;;;200.0;;8 kW;650.0;узкая золотая  
EXEL;;;Серия Exel;EL750;;;2989.0;;;;;;200.0;;8 kW;650.0;широкая золотая  
EXEL;;;Серия Exel;EL591;;;2515.0;;;;;;200.0;;8 kW;650.0;узкая хромированная 
EXEL;;;Серия Exel;EL144;;;2989.0;;;;;;200.0;;8 kW;650.0;широкая хромированная 
EXEL;;;Серия Exel;EL876;;;2989.0;;;;;;200.0;;8 kW;650.0;шлифованная, полированная  стальная 
EXEL S;;;Серия Exel;ES265;;;2455.0;;;;;;200.0;;8 kW;650.0;черная 
EXEL S;;;Серия Exel;ES836;;;2530.0;;;;;;200.0;;8 kW;650.0;латунная 
EXEL S;;;Серия Exel;ES894;;;2580.0;;;;;;200.0;;8 kW;650.0;узкая золотая  
EXEL S;;;Серия Exel;ES927;;;3055.0;;;;;;200.0;;8 kW;650.0;широкая золотая  
EXEL S;;;Серия Exel;ES505;;;2580.0;;;;;;200.0;;8 kW;650.0;узкая хромированная 
EXEL S;;;Серия Exel;ES164;;;3055.0;;;;;;200.0;;8 kW;650.0;широкая хромированная 
EXEL S;;;Серия Exel;ES934;;;3055.0;;;;;;200.0;;8 kW;650.0;шлифованная, полированная  стальная 
EXEL D;;;Серия Exel;ED358;;;2985.0;;;;;;230.0;;8 kW;800.0;черная 
EXEL D;;;Серия Exel;ED946;;;3060.0;;;;;;230.0;;8 kW;800.0;латунная 
EXEL D;;;Серия Exel;ED813;;;3112.0;;;;;;230.0;;8 kW;800.0;узкая золотая  
EXEL D;;;Серия Exel;ED909;;;3589.0;;;;;;230.0;;8 kW;800.0;широкая золотая  
EXEL D;;;Серия Exel;ED486;;;3112.0;;;;;;230.0;;8 kW;800.0;узкая хромированная 
EXEL D;;;Серия Exel;ED987;;;3589.0;;;;;;230.0;;8 kW;800.0;широкая хромированная 
EXEL D;;;Серия Exel;ED317;;;3589.0;;;;;;230.0;;8 kW;800.0;шлифованная, полированная  стальная 
EXEL DS    ;;;Серия Exel;E 281;;;3145.0;;;;;;230.0;;8 kW;800.0;черная 
EXEL DS    ;;;Серия Exel;E 523;;;3220.0;;;;;;230.0;;8 kW;800.0;латунная 
EXEL DS    ;;;Серия Exel;E 256;;;3275.0;;;;;;230.0;;8 kW;800.0;узкая золотая  
EXEL DS    ;;;Серия Exel;E 958;;;3749.0;;;;;;230.0;;8 kW;800.0;широкая золотая  
EXEL DS    ;;;Серия Exel;E 417;;;3275.0;;;;;;230.0;;8 kW;800.0;узкая хромированная 
EXEL DS    ;;;Серия Exel;E 128;;;3749.0;;;;;;230.0;;8 kW;800.0;широкая хромированная 
EXEL DS    ;;;Серия Exel;E 798;;;3749.0;;;;;;230.0;;8 kW;800.0;шлифованная, полированная  стальная 
EXEL DN ;;;Серия Exel;E 920;;;3490.0;;;;;;400.0;;14 kW;800.0;черная 
EXEL DN ;;;Серия Exel;E 329;;;3565.0;;;;;;400.0;;14 kW;800.0;латунная 
EXEL DN ;;;Серия Exel;E 940;;;3618.0;;;;;;400.0;;14 kW;800.0;узкая золотая  
EXEL DN ;;;Серия Exel;E 764;;;4092.0;;;;;;400.0;;14 kW;800.0;широкая золотая  
EXEL DN ;;;Серия Exel;E 508;;;3618.0;;;;;;400.0;;14 kW;800.0;узкая хромированная 
EXEL DN ;;;Серия Exel;E 280;;;4092.0;;;;;;400.0;;14 kW;800.0;широкая хромированная 
EXEL DN ;;;Серия Exel;E 181;;;4092.0;;;;;;400.0;;14 kW;800.0;шлифованная, полированная  стальная 
GOLIATH;;;Серия Goliath;E 966;;;4315.0;;;;;;400.0;;14 kW;600.0;черная 
GOLIATH;;;Серия Goliath;E 722;;;4465.0;;;;;;400.0;;14 kW;600.0;латунная 
GOLIATH;;;Серия Goliath;E 458;;;4565.0;;;;;;400.0;;14 kW;600.0;узкая золотая  
GOLIATH;;;Серия Goliath;E 651;;;4092.0;;;;;;400.0;;14 kW;600.0;широкая золотая  
GOLIATH;;;Серия Goliath;E 630;;;4565.0;;;;;;400.0;;14 kW;600.0;узкая хромированная 
GOLIATH;;;Серия Goliath;E 492;;;4092.0;;;;;;400.0;;14 kW;600.0;широкая хромированная 
GOLIATH;;;Серия Goliath;E 463;;;4092.0;;;;;;400.0;;14 kW;600.0;шлифованная, полированная  стальная 
KASETA MK;;;Серия Kaseta M;E 940;;;825.0;;;;;;105.0;;6 kW;500.0;черная 
KASETA MK;;;Серия Kaseta M;E 882;;;905.0;;;;;;105.0;;6 kW;500.0;латунная 
KASETA MK;;;Серия Kaseta M;E 130;;;955.0;;;;;;105.0;;6 kW;500.0;узкая золотая  
KASETA MK;;;Серия Kaseta M;E 212;;;1430.0;;;;;;105.0;;6 kW;500.0;широкая золотая  
KASETA MK;;;Серия Kaseta M;E 143;;;955.0;;;;;;105.0;;6 kW;500.0;узкая хромированная 
KASETA MK;;;Серия Kaseta M;KK365;;;1430.0;;;;;;105.0;;6 kW;500.0;широкая хромированная 
KASETA MK;;;Серия Kaseta M;KK840;;;1430.0;;;;;;105.0;;6 kW;500.0;шлифованная, полированная  стальная 
KASETA MP;;;Серия Kaseta M;KP341;;;945.0;;;;;;85.0;;5 kW;500.0;черная 
KASETA MP;;;Серия Kaseta M;KP967;;;1020.0;;;;;;85.0;;5 kW;500.0;латунная 
KASETA MP;;;Серия Kaseta M;KP607;;;1069.0;;;;;;85.0;;5 kW;500.0;узкая золотая  
KASETA MP;;;Серия Kaseta M;KP679;;;1545.0;;;;;;85.0;;5 kW;500.0;широкая золотая  
KASETA MP;;;Серия Kaseta M;KP200;;;1069.0;;;;;;85.0;;5 kW;500.0;узкая хромированная 
KASETA MP;;;Серия Kaseta M;KP736;;;1545.0;;;;;;85.0;;5 kW;500.0;широкая хромированная 
KASETA MP;;;Серия Kaseta M;KP746;;;1545.0;;;;;;85.0;;5 kW;500.0;шлифованная, полированная  стальная 
KASETA MP one part glass;;;Серия Kaseta M;Ks771;;;1162.0;;;;;;85.0;;5 kW;500.0;черная 
KASETA MP one part glass;;;Серия Kaseta M;Ks141;;;1239.0;;;;;;85.0;;5 kW;500.0;латунная 
KASETA MP one part glass;;;Серия Kaseta M;Ks309;;;1289.0;;;;;;85.0;;5 kW;500.0;узкая золотая  
KASETA MP one part glass;;;Серия Kaseta M;Ks971;;;1762.0;;;;;;85.0;;5 kW;500.0;широкая золотая  
KASETA MP one part glass;;;Серия Kaseta M;Ks867;;;1289.0;;;;;;85.0;;5 kW;500.0;узкая хромированная 
KASETA MP one part glass;;;Серия Kaseta M;Ks987;;;1762.0;;;;;;85.0;;5 kW;500.0;широкая хромированная 
KASETA MP one part glass;;;Серия Kaseta M;Ks777;;;1762.0;;;;;;85.0;;5 kW;500.0;шлифованная, полированная  стальная 
KASETA MKW;;;Серия Kaseta M;KW578;;;1520.0;;;;;;85.0;;5 kW;500.0;черная 
KASETA MKW;;;Серия Kaseta M;KW497;;;1599.0;;;;;;85.0;;5 kW;500.0;латунная 
KASETA MKW;;;Серия Kaseta M;KW208;;;1645.0;;;;;;85.0;;5 kW;500.0;узкая золотая  
KASETA MKW;;;Серия Kaseta M;KW269;;;2119.0;;;;;;85.0;;5 kW;500.0;широкая золотая  
KASETA MKW;;;Серия Kaseta M;KW489;;;1645.0;;;;;;85.0;;5 kW;500.0;узкая хромированная 
KASETA MKW;;;Серия Kaseta M;KW412;;;2119.0;;;;;;85.0;;5 kW;500.0;широкая хромированная 
KASETA MKW;;;Серия Kaseta M;KW808;;;2119.0;;;;;;85.0;;5 kW;500.0;шлифованная, полированная  стальная 
